eolID,identification
42739352,
190311,
39984385,
42739361,
6447277,
18367740,
6448092,
6446295,
242746,
985689,
6446298,
6446274,
6446308,
241935,
49889777,
37283348,
6446318,
242749,
242745,
42738035,
242750,
188286,
985688,
6446321,
6446322,
996563,
241431,
18369300,
241432,
188847,
1005639,
37283408,
42738061,
6446333,
241434,
6446334,
42738065,
42738071,
42738075,
241436,
188837,
42739476,
42739481,
42739489,
44452841,
39984470,
46710982,
1005461,
46710970,
6448057,
1016167,
42738130,
52784758,
48341398,
49890119,
52784735,
52784757,
48408152,
52784752,
48393909,
50928637,
1016803,
52242953,
52242949,
51549052,"<p>This species has apothecia (cup-shaped <a href=""http://en.wikipedia.org/wiki/Ascocarp"" title=""Ascocarp"">ascocarps</a>) that are usually attached laterally, often less than 0.5 centimetres (<span><span>1</span>⁄<span>4</span></span> in) in diameter, collapsing laterally and becoming rolled inwards when dry. The outer tissue layer of the apothecium, known as the ectal excipulum, has a delicate <a href=""http://en.wikipedia.org/wiki/Tomentose"" title=""Tomentose"">tomentose</a> surface composed of hair-like, straight or sometimes coiled, smooth <a href=""http://en.wikipedia.org/wiki/Hypha"" title=""Hypha"">hyphae</a>. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stipe</a> is typically less than 3 mm long, with a central or eccentric attachment to the apothecia. <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">Spores</a> are roughly spindle-shaped (<a href=""https://en.wiktionary.org/wiki/fusiform"" title=""wikt:fusiform"">fusiform</a>), smooth, and 5–8 by 0.7–2.8 <a href=""http://en.wikipedia.org/wiki/%CE%9Cm"" title=""Μm"">μm</a>. The spore print is white. Apothecia grow on bark-free wood, especially <a href=""http://en.wikipedia.org/wiki/Oak"" title=""Oak"">oak</a>, part of which at least is stained greenish by the <a href=""http://en.wikipedia.org/wiki/Mycelium"" title=""Mycelium"">mycelium</a>. The abundant <a href=""http://en.wikipedia.org/wiki/Paraphyses"" title=""Paraphyses"">paraphyses</a>, which may be entwined, are 55–95 by 1.5–2 μm, <a href=""http://en.wikipedia.org/wiki/Leaf_shape"" title=""Leaf shape"">filiform</a>, and <a href=""http://en.wikipedia.org/wiki/Septate"" title=""Septate"">septate</a> with an unswollen, unbent apex that often extends beyond the level of the asci tips.  (<a href=""http://en.wikipedia.org/w/index.php?title=Chlorociboria_aeruginascens"">Wikipedia</a>)</p>"
48389986,"<p>This species has apothecia (cup-shaped <a href=""http://en.wikipedia.org/wiki/Ascocarp"" title=""Ascocarp"">ascocarps</a>) that are usually attached laterally, often less than 0.5 cm in diameter, reaching 0.5-1 cm, collapsing laterally and becoming rolled inwards when dry. The outer tissue layer of the apothecium is bright green and smooth on the top, and felty and pale blue-green on the underside and stipe, darkening with age. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stipe</a> is typically short, with a central or eccentric attachment to the apothecia. <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">Spores</a> are roughly spindle-shaped (<a href=""https://en.wiktionary.org/wiki/fusiform"" title=""wikt:fusiform"">fusiform</a>), smooth, 9-14 x 2-4 <a href=""http://en.wikipedia.org/wiki/Micrometre"" title=""Micrometre"">μm</a>. Spore print is white. Asci are eight-spored; typically 65 x 5 μm. Apothecia grow on bark-free wood, especially <a href=""http://en.wikipedia.org/wiki/Oak"" title=""Oak"">oak</a>, beech and hazel, part of which at least is stained greenish by the <a href=""http://en.wikipedia.org/wiki/Mycelium"" title=""Mycelium"">mycelium</a>. </p><p>The species is distinguished from the closely related <i>C. aeruginascens</i> by having bigger spores. Although some authors have in the past failed to recognize any appreciable differences between the two species, Ramamurthi and colleagues note that not only are the spore sizes different, but <i>C. aeruginosa</i> have roughened hyphae, in contrast with the smooth hyphae of <i>C. aeruginascens</i>.  (<a href=""http://en.wikipedia.org/w/index.php?title=Chlorociboria_aeruginosa"">Wikipedia</a>)</p>"
52242978,
50950029,
46710630,
193773,
191993,"<p>The structures of this fungal pathogen appear on both sides of the leaves of the plant as small red-brown spots, typically measuring 1-5mm in diameter, with dark purple borders. On the stem, the lesions caused by the pathogen are slightly sunken and purple-brown in color. If the pathogen is allowed to spread, the lesions will eventually take over and the plant will turn brown and then die. A key diagnostic feature of Blumeriella kerriae is the presence of <a href=""http://en.wikipedia.org/wiki/Acervulus"" title=""Acervulus"">acervuli</a> containing conidiophores and <a href=""http://en.wikipedia.org/wiki/Conidium"" title=""Conidium"">conidia</a> within the lesions and leaf spots. The spores may be visible as white clusters in the center of the spots, particularly in wet conditions. The conidia are <a href=""http://en.wikipedia.org/wiki/Glossary_of_botanical_terms"" title=""Glossary of botanical terms"">filiform</a>, curved, hyaline, and 1–3 septate. The morphology of Blumeriella kerriae is an important factor in identifying and managing the disease, as it helps distinguish it from other plant pathogens that may cause similar symptoms.  (<a href=""http://en.wikipedia.org/w/index.php?title=Blumeriella_kerriae"">Wikipedia</a>)</p>"
46710536,
1013920,
6454834,
1031801,
133438,
6453095,
133534,
996369,
189043,
46710624,
6452488,
300397,
159386,
996250,
190036,
1004519,
18350812,
6453819,
1009042,
191263,
1016979,
133827,
1009721,
2861110,
6451970,
193822,
191322,
1009675,
1030976,
1004594,
1030422,
11479451,
194476,
191324,
242004,
18349653,
18349395,
1030550,
1017186,
154783,
154784,
189522,
160277,
160278,
191113,
1029262,
194585,
189955,
1029799,
1029938,
188964,
191585,
1030741,
1030621,
42746265,
189920,
191368,
133904,
190334,
996257,
6457400,
996653,
134110,
1029364,
6454266,
52784663,
48408162,
52242939,
52784961,
52784960,
52784963,
1032472,
48978814,
46710444,
1008903,
46710423,
190287,
193759,"<p>This fungus is characterized by a <a href=""http://en.wikipedia.org/wiki/Fruiting_body"" title=""Fruiting body"">fruiting body</a> (technically an <a href=""http://en.wikipedia.org/wiki/Apothecium"" title=""Apothecium"">apothecium</a>) with a pinkish-purple color and more or less gelatinous consistency. The apothecia, typically 0.5 to 1.5 centimetres (<span><span>1</span>⁄<span>4</span></span> to <span><span>5</span>⁄<span>8</span></span> in) in diameter, start with a roughly spherical shape, then eventually flatten out to become shallowly cup-shaped with a wavy edge and smooth upper surface. The lower surface may be covered with small particles (granular), and the apothecia are either attached directly to the growing surface (<a href=""http://en.wikipedia.org/wiki/Sessility_(botany)"" title=""Sessility (botany)"">sessile</a>), or have a rudimentary stem. The apothecia are accompanied by a conidial form, where non-sexual spores are generated. The conidial form consists of sporodochia, a cushion-like asexual fruiting body mass consisting of short conidiophores (specialized stalks that bear conidia). The sporodochia are similar in color and consistency to the apothecia but very variable in shape, typically club-, spoon-, or tongue-shaped, and bearing minute, cylindrical, straight or curved conidia. As the fungus matures and the apothecia enlarge and press against each other, the apothecia coalesce to form a gelatinous, irregular mass. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a>, similar to the appearance of the fungus, is pinkish-purple and gelatinous. The odor and taste of <i>A. sarcoides</i> are not distinctive. <i>Ascocoryne sarcoides</i> is not considered <a href=""http://en.wikipedia.org/wiki/Edible_mushroom"" title=""Edible mushroom"">edible</a>.  (<a href=""http://en.wikipedia.org/w/index.php?title=Ascocoryne_sarcoides"">Wikipedia</a>)</p>"
46710424,
11484836,
1004558,
1028533,
134022,
134119,
1007183,
191989,"<p>Fruit bodies begin as spherical, closed globules, before expanding. The smooth, bright yellow fruit bodies are small—typically less than <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>3 mm (<span><span>1</span>⁄<span>8</span></span> in) in diameter and up to <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>1 mm (<span><span>1</span>⁄<span>32</span></span> in) high—and shallowly cup- or disc-shaped. The inner surface is smooth, and bright yellow, while the outer surface is a paler yellow. <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">In mass</a>, the spore color is white. The stalk is broad, pale yellow in color, and short to nearly absent; when present it is rarely more than 1 mm. The fruit bodies may be so numerous that their shapes are distorted by overcrowding. Fruit bodies that have dried are wrinkled and have a dull orangish-brown color. The fruit bodies have no distinctive taste nor odor, and are not <a href=""http://en.wikipedia.org/wiki/Edible_mushroom"" title=""Edible mushroom"">edible</a>. </p><p>The smooth <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">spores</a> are roughly elliptical, measuring 8–14 by 3–5 <a href=""http://en.wikipedia.org/wiki/%CE%9Cm"" title=""Μm"">μm</a>; in maturity they have one <a href=""http://en.wikipedia.org/wiki/Septum"" title=""Septum"">cross-wall</a>, and oil drops at either end. The <a href=""http://en.wikipedia.org/wiki/Ascus"" title=""Ascus"">asci</a> (spore-bearing cells) measure 100–135 by 7–10 μm. The <a href=""http://en.wikipedia.org/wiki/Paraphyses"" title=""Paraphyses"">paraphyses</a> are shaped liked narrow cylinders with diameters up to 1.5 μm, and have tips that are rounded or somewhat club-shaped. <a href=""http://en.wikipedia.org/wiki/%CE%92-Carotene"" title=""Β-Carotene"">β-Carotene</a> is the predominant <a href=""http://en.wikipedia.org/wiki/Pigment"" title=""Pigment"">pigment</a> responsible for the yellow color of the fruit body.  (<a href=""http://en.wikipedia.org/w/index.php?title=Bisporella_citrina"">Wikipedia</a>)</p>"
6458390,
6458392,
133715,
300210,
133586,
998441,
300506,
300508,
1004746,
1030103,
188580,
6460416,
1005456,
38661302,
190075,
1030554,
6459888,
6458307,
188119,
6459777,
192296,
46710502,
18360663,
1004602,
18360695,
1008805,
1016275,
188633,
1030818,
1030837,
1030544,
188106,
6460527,
190171,
6457800,
1030139,
1009611,
52784861,
52784814,
52243076,
49890067,
51351014,
52243096,
52784824,
52310584,
51630757,
49890073,
49560039,
49289968,
52784916,
52243078,
52784817,
52784790,
52243093,
49890079,
52243088,
49256996,
52243083,
189691,
6460551,
188000,
6461405,
6461407,
133450,
6458729,
42746924,
6458765,
198536,
191520,
46710478,
18361077,
46710476,
18361079,
18361081,
46710479,
6460105,
39984533,
46710474,
187869,
995257,
6460559,
188495,
6460029,
196479,
6458333,
11482377,
241704,
190649,
190651,
1032482,
6458826,
6458829,
1031348,
188372,
193267,
33654746,
192075,
192074,
189320,
190497,
996377,
8576220,
194842,
42750418,
6464996,
6464997,
46710376,
1028586,
1028585,
46710384,
18354626,
6462849,
189941,
39984663,
1028583,
39984665,
46710368,
18354974,
1009115,
52243029,
191096,
188492,
192331,
46710401,
1032013,
18355180,
1032707,
8575944,
6465140,
1008722,
6463063,
1005449,
189688,
46710361,
1029155,
1008052,
1031349,
1028547,
192717,
193903,
6463467,
193904,
193906,
1008444,
194379,
194380,
6463488,
996251,
6463491,
192883,
191224,
193787,
6463415,
1029336,
189172,
159778,
6464415,
191515,
1016966,
189377,
1008605,
133513,
1031797,
46710346,
18356036,
204148,
301669,
193355,
194223,
1029259,
8576071,
42747099,
8576358,
8576356,
6463887,
6463841,
6463639,
18354865,
191977,
18354630,
18354632,
18358200,
46710232,
52243014,
46710233,
189414,
1028932,
188254,
1028930,
1008836,
189052,
1004911,
6462283,
6462512,
6462524,
6462574,
189765,
6462609,
1009362,
163361,
6462616,
189296,
196503,
6462670,
1008174,
6460216,
18372268,
18356733,
18356734,
191790,
18356758,
6464883,
46710236,
248631,
188342,
1029642,"<p><i>Leotia lubrica</i> produces <a href=""http://en.wikipedia.org/wiki/Sporocarp_(fungi)"" title=""Sporocarp (fungi)"">fruit bodies</a> which range from <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>1 to 6 centimetres (<span><span>1</span>⁄<span>2</span></span> to <span>2<span>+</span><span>1</span>⁄<span>4</span></span> inches) in height. The youngest fruit bodies are conical in shape. When the body reaches around <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>2 millimetres (<span><span>1</span>⁄<span>16</span></span> in) in length, the tip of the cone begins to expand, forming the <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">head</a>. This is the stage at which the <a href=""http://en.wikipedia.org/wiki/Hymenium"" title=""Hymenium"">hymenium</a> becomes differentiated from the rest of the body, and the bodies quickly reach their mature form, maturing only through growth after that point. </p><p>Each fruit body has a single fertile ""head"" measuring <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>1–3 cm (<span><span>1</span>⁄<span>2</span></span>–<span>1<span>+</span><span>1</span>⁄<span>4</span></span> in) across, which is an olive-greenish ochre and gelatinous. To the touch, the surface of the head can be smooth, clammy or slimey. While in shape it is convex, the head is made up of irregular lobes and undulations, and the edge is rolled inward. The underside is paler in colour than the upper surface, and smooth. The head is attached to a central stalk, which ranges from <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>2–8 cm (<span><span>3</span>⁄<span>4</span></span>–<span>3<span>+</span><span>1</span>⁄<span>8</span></span> in) and <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>3–10 mm (<span><span>1</span>⁄<span>8</span></span>–<span><span>3</span>⁄<span>8</span></span> in) wide, though thinner toward the <a href=""http://en.wikipedia.org/wiki/Substrate_(biology)"" title=""Substrate (biology)"">substrate</a>. The stalk is typically cylindrical, but can be flattened, and occasionally has furrows. The colour is similar to that of the head, though more yellow, and the surface is covered in very small granules of a greenish colour. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> is gelatinous in the head, while the stalk is mostly hollow, but it can be filled with gel. It has no discernible smell or taste.  (<a href=""http://en.wikipedia.org/w/index.php?title=Leotia_lubrica"">Wikipedia</a>)</p>"
151920,
188873,
46710327,
154843,
46710325,
6466161,
1029205,
6465865,
301973,
6465886,
6465893,
6465898,
1016782,
6466068,
6465972,
52784969,
133460,
1030560,
190635,
1029919,
193106,
193408,
190637,
6466048,
193834,
190699,
187946,
1032025,
189667,
189239,
1030316,
189281,
1007147,
190225,
154832,
1009573,
190390,
6467298,
6467300,
1009183,
1017434,
6467312,
1029759,
6467365,
193967,
195635,
191385,
6467411,
305745,
8574867,
52784977,
1031793,
193051,
191892,
6467880,
1017384,
189701,
6467891,
6467893,
1009909,
46710309,
46710302,
46710299,
46710304,
46710301,
1008691,
6466479,
6466491,
1029942,"<p>Many related species of <i><a href=""http://en.wikipedia.org/wiki/Mitrula"" title=""Mitrula"">Mitrula</a></i> look identical without microscopic study. The cap or club is yellow with a white stalk (possibly with some pink coloration). It is around 2–3 mm wide, and up to 4 cm tall.  (<a href=""http://en.wikipedia.org/w/index.php?title=Mitrula_paludosa"">Wikipedia</a>)</p>"
1031790,
18364263,
18364276,
188659,
1029125,
191290,
1013457,
1005484,
191326,
189497,
6466535,
195731,
1016773,
300212,
133817,
190177,
52242984,
46710289,
52242983,
161159,
134033,
161353,
6466419,
6467213,
133921,
188806,
193034,
52785097,
49289984,
49289983,
48408067,
52785085,
48435149,
49050858,
49573240,
52242722,
49300519,
48620705,
52785030,
52785033,
47310180,
52785045,
48323054,
52785026,
49257047,
6649497,
6465590,
299370,
18351564,
998035,
1005197,
1009061,
998319,
1009206,
1016247,
46710696,
997797,
295590,
46710717,
248536,
1013726,"<p>No sexual stage is known. The mycelium is hyaline to light gray and develops sparsely as a compact stroma under the cuticle of the host plant. Condia (2-4 x 12-20 μm) are borne sessilely on cells of the fertile stroma. They are hyaline, 1-septate, and cylindric to ovate, mostly with a short apical beak. Microconida have been reported, but their function is unknown. They are exuded from flasklike mycelial branches.  (<a href=""http://en.wikipedia.org/w/index.php?title=Rhynchosporium_secalis"">Wikipedia</a>)</p>"
295034,
997288,
295032,
189065,
133588,
49890017,
998153,
998154,
42753473,
8575147,
998152,
998150,
18364982,
46710671,
1032685,
46710672,
1031074,
1031073,
52242890,
195089,
6468227,
6468229,
193271,
6468236,
6468248,
163678,"<p>Water club mushroom is a fungus that grows up to about 2 centimetres (<span><span>3</span>⁄<span>4</span></span> inch) tall, with a cap <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>0.3–0.5 cm (<span><span>1</span>⁄<span>8</span></span>–<span><span>1</span>⁄<span>4</span></span> in) wide. It is characterized by its yellow, orange, or reddish fruiting body, and white to bluish-gray stem, darkening to brown at the base.  (<a href=""http://en.wikipedia.org/w/index.php?title=Vibrissea_truncorum"">Wikipedia</a>)</p>"
1030625,"<p>The <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> of <i>Bulgaria inquinans</i> is generally between 0.5 and 4 centimetres (<span><span>1</span>⁄<span>4</span></span> and <span>1<span>+</span><span>1</span>⁄<span>2</span></span> in) wide and 1 cm tall. It has a dark top with a brown outer surface when young, later becoming more cupped with the black top widening over much of the exterior surface. The texture of the mushroom is similar to leather or elastic, depending on dry weather (elastic like), or wet weather (leather).  (<a href=""http://en.wikipedia.org/w/index.php?title=Bulgaria_inquinans"">Wikipedia</a>)</p>"
11951974,
150385,
149386,
148937,
148936,
1005259,
188288,"<p>The fungus forms slimy or sticky club-shaped <a href=""http://en.wikipedia.org/wiki/Fruit_bodies"" title=""Fruit bodies"">fruit bodies</a> up to 3 cm (<span>1<span>+</span><span>1</span>⁄<span>8</span></span> in) high with a cinnamon to reddish-brown ""head"" that measures <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>7–12 mm (<span><span>1</span>⁄<span>4</span></span>–<span><span>1</span>⁄<span>2</span></span> in) atop a similarly coloured stalk that is <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>2–3 cm (<span><span>3</span>⁄<span>4</span></span>–<span>1<span>+</span><span>1</span>⁄<span>8</span></span> in) by 1–2 mm thick. Its cylindrical <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">spores</a> measure 35–45 by 2 <a href=""http://en.wikipedia.org/wiki/%CE%9Cm"" title=""Μm"">μm</a>; arranged in a parallel fashion, they are borne in <a href=""http://en.wikipedia.org/wiki/Ascus"" title=""Ascus"">asci</a> that measure 105–120 by 10–12 μm. The <a href=""http://en.wikipedia.org/wiki/Paraphyses"" title=""Paraphyses"">paraphyses</a> are curled at their tips. </p><p><i><a href=""http://en.wikipedia.org/w/index.php?title=Cudonia_circinans&amp;action=edit&amp;redlink=1"" title=""Cudonia circinans (page does not exist)"">Cudonia circinans</a></i> is similar in appearance, but its stalk is not the same color as its head.  (<a href=""http://en.wikipedia.org/w/index.php?title=Cudonia_confusa"">Wikipedia</a>)</p>"
6451785,
6451788,
159396,"<p>The fan- or spoon-shaped fruit bodies of <i>S. flavida</i> may be up to <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>8 cm (<span>3<span>+</span><span>1</span>⁄<span>8</span></span> in) high, although a range between <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>2–5 cm (<span><span>3</span>⁄<span>4</span></span>–2 in) is more typical. Occasionally, fruit bodies are produced with the ""head"" split into two separate lobes. The color is light to strong yellow, the flattened <a href=""http://en.wikipedia.org/wiki/Hymenium"" title=""Hymenium"">fertile area</a> at times paler; the color tends to deepen with the age of the fruit body. The fertile area (the region that produces spores) is often irregularly wrinkled and sometimes notched at apex, and is up to <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>2 cm (<span><span>3</span>⁄<span>4</span></span> in) wide; it tapers down the length of either side of the stem (i.e., <a href=""http://en.wikipedia.org/wiki/Decurrent"" title=""Decurrent"">decurrently</a>) from a half to a third of the total stem length. The division between the head and the stem is sharply defined. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stem</a> is hollow, smooth (<a href=""http://en.wikipedia.org/wiki/Glabrousness_(botany)"" title=""Glabrousness (botany)"">glabrous</a>), and has a white to yellowish <a href=""http://en.wikipedia.org/wiki/Mycelium"" title=""Mycelium"">mycelium</a> at its base. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> of the fruit body is whitish, but becomes yellowish-brown when dry. </p><p>The <a href=""http://en.wikipedia.org/wiki/Edible_mushroom"" title=""Edible mushroom"">edibility</a> of <i>S. flavida</i> is variously described as untested, unknown, or ""edible, but rather tough"". The small size would likely discourage table use. The odor and taste are not distinctive.  (<a href=""http://en.wikipedia.org/w/index.php?title=Spathularia_flavida"">Wikipedia</a>)</p>"
1003862,
161883,
6639642,
149363,
999776,
149373,
149372,"<p>The apothecia of <i>Coccomyces dentatus</i> are distributed in bleached spots that are bounded by a black lines inside the outer cell layer of the leaf (intraepidermal). The black lines—often referred to as <i>zone lines</i>—are the result of an <a href=""http://en.wikipedia.org/wiki/Intraspecific_antagonism"" title=""Intraspecific antagonism"">antagonistic interactions</a> between individuals of different <a href=""http://en.wikipedia.org/wiki/Genotype"" title=""Genotype"">genotypes</a> that colonize the leaf surface. Apothecia are usually accompanied by <a href=""http://en.wikipedia.org/wiki/Pycnidia"" title=""Pycnidia"">pycnidia</a> (<a href=""http://en.wikipedia.org/wiki/Asexual_reproduction"" title=""Asexual reproduction"">asexual</a> fruit bodies) measuring 0.5–1.0 mm in diameter. The apothecia are black, and shiny, with four to six sides. They have a star-shaped pattern of grooves formed by lighter colored cells. When the <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">spores</a> are mature, these open (<a href=""http://en.wikipedia.org/wiki/Dehiscence_(botany)"" title=""Dehiscence (botany)"">dehisce</a>) by triangular ""teeth"" to expose the dull yellow <a href=""http://en.wikipedia.org/wiki/Hymenium"" title=""Hymenium"">hymenium</a> (spore-bearing surface). </p><p>The layer covering the apothecia is about 30 <a href=""http://en.wikipedia.org/wiki/Micrometre"" title=""Micrometre"">μm</a> thick, and made of blackened (carbonized) cells measuring 5–6 μm in diameter. At the base of the apothecia is carbonized supportive tissue about 5 μm thick. The <a href=""http://en.wikipedia.org/wiki/Paraphyses"" title=""Paraphyses"">paraphyses</a> (sterile filamentous <a href=""http://en.wikipedia.org/wiki/Hypha"" title=""Hypha"">hyphal</a> cells) are unbranched, threadlike (filiform), gradually enlarge to a width of 2.0 μm at the tip, and have <a href=""http://en.wikipedia.org/wiki/Granule_(cell_biology)"" title=""Granule (cell biology)"">granular</a> contents. The thin-walled cylindrical to club-shaped <a href=""http://en.wikipedia.org/wiki/Ascus"" title=""Ascus"">asci</a> (spore-bearing cells) are on a short stalk, and measure 70–105 by 8–10 μm; each ascus contains eight <a href=""http://en.wikipedia.org/wiki/Ascospore"" title=""Ascospore"">ascospores</a>. Ascospores, which measure 45–65 by 3.0 μm, have a thin but distinct sheath, and lack <a href=""http://en.wikipedia.org/wiki/Septum"" title=""Septum"">septa</a> (cross-walls). Pycnidia (which appear before the apothecia mature) are intraepidermal, <a href=""https://en.wiktionary.org/wiki/lenticular"" title=""wikt:lenticular"">lenticular</a> (having the shape of a double-convex lens) in cross section, 0.1–0.3 mm in diameter, and covered with a dark brown layer of cells. The <a href=""http://en.wikipedia.org/wiki/Phialide"" title=""Phialide"">phialides</a> are arranged in a basal layer, and borne on short <a href=""http://en.wikipedia.org/wiki/Conidiophore"" title=""Conidiophore"">conidiophores</a>. They are slender and subulate (tapering to a point), lack a collarette, and measure 5–10 by 2–2.5 μm. The <a href=""http://en.wikipedia.org/wiki/Conidia"" title=""Conidia"">conidia</a> are colorless, rod-shaped, lack septa, and have dimensions of 4–5 by 1.0 μm. </p><p>... (<a href=""http://en.wikipedia.org/w/index.php?title=Coccomyces_dentatus"">Wikipedia</a>)</p>"
148823,
1009816,
148929,
6639611,
149388,
149364,
148930,
149361,
1014457,
52242902,
52242905,
145828,
145823,
1026344,
149216,
149215,
149366,
150401,
1009815,
150403,
150407,
149696,
156712,
1004799,
150409,
148935,
156729,
149693,
156856,
1017489,
1009822,
1017492,
1014461,
148940,
149694,
150381,
1017488,
1000309,
49181670,
6640424,
52784476,
52784515,
52242763,
1014456,
18370864,
999770,
1009825,
1026312,
1026313,
1026326,
1009817,
999778,
188392,
6604347,
244247,
244893,
244248,
1004945,
195016,
195018,
193522,
1017279,
248520,
52785122,
11952213,
39985026,
39985019,"<p>Colonies of <i>G. pannorum</i> are yellow-brown in colour, and typically have a granular, powdery texture produced by microscopic, tree-like sporulating structures. The <a href=""http://en.wikipedia.org/wiki/Conidia"" title=""Conidia"">conidia</a> of this fungus are small, wedge-shaped with a flat base. They are smooth or slightly rough-walled, and tend to swell slightly during maturation. Conidia develop at the tips and along the sides of branched, tree-like <a href=""http://en.wikipedia.org/wiki/Conidiophore"" title=""Conidiophore"">conidiophores</a>. The angles of conidiophore branches tend to be less than 90°. The conidia are formed in short chains of two to four <a href=""http://en.wikipedia.org/wiki/Arthroconidia"" title=""Arthroconidia"">arthroconidia</a> linked together by empty intervening cells. The conidiophores of <i>G. pannorum</i> have verticils, which resemble branches radiating around a central, perpendicular main branch. The conidiophores and vegetative hyphae of <i>G. pannorum</i> are hyaline. Members of the genus <i><a href=""http://en.wikipedia.org/wiki/Chrysosporium"" title=""Chrysosporium"">Chrysosporium</a></i> differ in having larger conidia and acutely branched conidiophores.  (<a href=""http://en.wikipedia.org/w/index.php?title=Geomyces_pannorum"">Wikipedia</a>)</p>"
1002658,
248482,
6461445,
2858266,
2858268,
197282,
1016569,
1007056,
1032208,
190339,
1004475,
6636957,
6636978,
195385,
46708572,
1009839,
197051,
197211,
197210,
133742,
996575,
6636858,
6636872,
6636874,
197630,
197705,
1007446,
18406205,
197968,
1032528,
198036,
195280,
195281,
198047,
195284,
195283,
2861188,
6635851,
195285,
6661693,
6661694,
1004831,
6610983,
11483856,
6610984,
11479687,
8570014,
6610985,
46724031,
18405090,
18404973,
189365,
133541,
18405112,
18404990,
18404994,
1030265,
1008643,
18404935,
18404960,
6610565,
1029958,
1029415,
1004559,
18404927,
1029399,
1030302,
46724001,
42914341,
1001254,
1009446,
18404930,
52786420,
18405082,
1029672,
44451082,
1030019,
1030393,
188617,
1005500,
188757,
1030602,
1030614,
1009222,
193755,
189073,
301906,
10406595,
1030739,
193756,
1030653,
189753,
193757,
188998,
188020,
193758,
18381066,
1030510,
188105,
1030503,
1031323,
1030662,
1031317,
189706,
6532666,
6532667,
6532668,
188810,
1009192,
6532685,
1009302,
1030490,
1008484,
1015066,
248421,
6532720,
6662211,
1001454,
1015067,
11479486,
46708721,
